Empty,Metabolite,Name,Reference,ID,Group,DOI,tCr_u,tCr_std,IU_u,IU_std,mM_u,mM_std,Notes
,NAA,NAA,2017_cao_42,3,Control,10.1038/npp.2017.39,,,6.41,0.34,,,
,NAA,NAA,2017_cao_42,4,Control,10.1038/npp.2017.39,,,11.87,0.42,,,
,NAA,NAA,2017_cao_42,5,BD-1-Non Rapid Cycling,10.1038/npp.2017.39,,,10.38,0.26,,,
,NAA,NAA,2017_cao_42,6,BD-1-Non Rapid Cycling,10.1038/npp.2017.39,,,12.68,0.4,,,
,NAA,NAA,2017_cao_42,7,BD-1-Non Rapid Cycling,10.1038/npp.2017.39,,,7.19,0.38,,,
,NAA,NAA,2017_cao_42,8,BD-1-Non Rapid Cycling,10.1038/npp.2017.39,,,12.47,0.49,,,
,NAA,NAA,2017_cao_42,9,BD-1-Rapid Cycling,10.1038/npp.2017.39,,,11.56,0.38,,,
,NAA,NAA,2017_cao_42,10,BD-1-Rapid Cycling,10.1038/npp.2017.39,,,14.39,0.57,,,
,NAA,NAA,2017_cao_42,11,BD-1-Rapid Cycling,10.1038/npp.2017.39,,,7.16,0.45,,,
,NAA,NAA,2017_cao_42,12,BD-1-Rapid Cycling,10.1038/npp.2017.39,,,13.3,0.59,,,
,NAA,NAA,2017_holmes_12,1,Healthy - 5 year olds,10.1371/journal.pone.0180973,1.184,0.102,6.341,0.719,,,
,NAA,NAA,2017_holmes_12,2,Healthy - 5 year olds,10.1371/journal.pone.0180973,0.933,0.097,5.518,0.487,,,
,NAA,NAA,2017_holmes_12,3,Healthy - 5 year olds,10.1371/journal.pone.0180973,1.551,0.141,5.583,0.594,,,
,NAA,NAA,2017_holmes_12,4,Healthy - 7 year olds,10.1371/journal.pone.0180973,1.215,0.121,6.549,0.491,,,
,NAA,NAA,2017_holmes_12,5,Healthy - 7 year olds,10.1371/journal.pone.0180973,0.977,0.109,5.716,0.383,,,
,NAA,NAA,2017_holmes_12,6,Healthy - 7 year olds,10.1371/journal.pone.0180973,1.55,0.18,5.58,0.6,,,
,NAA,NAA,2017_holmes_12,7,Healthy - 9 year olds,10.1371/journal.pone.0180973,1.248,0.095,7.144,0.65,,,
,NAA,NAA,2017_holmes_12,8,Healthy - 9 year olds,10.1371/journal.pone.0180973,1.005,0.123,5.782,0.57,,,
,NAA,NAA,2017_holmes_12,9,Healthy - 9 year olds,10.1371/journal.pone.0180973,1.566,0.254,6.019,0.839,,,
,tNAA,tNAA,2017_holmes_12,1,Healthy - 5 year olds,10.1371/journal.pone.0180973,1.265,0.094,6.768,0.674,,,
,tNAA,tNAA,2017_holmes_12,2,Healthy - 5 year olds,10.1371/journal.pone.0180973,0.998,0.078,5.907,0.416,,,
,tNAA,tNAA,2017_holmes_12,3,Healthy - 5 year olds,10.1371/journal.pone.0180973,1.661,0.154,5.974,0.591,,,
,tNAA,tNAA,2017_holmes_12,4,Healthy - 7 year olds,10.1371/journal.pone.0180973,1.29,0.116,6.956,0.505,,,
,tNAA,tNAA,2017_holmes_12,5,Healthy - 7 year olds,10.1371/journal.pone.0180973,1.043,0.118,6.112,0.527,,,
,tNAA,tNAA,2017_holmes_12,6,Healthy - 7 year olds,10.1371/journal.pone.0180973,1.66,0.17,5.98,0.58,,,
,tNAA,tNAA,2017_holmes_12,7,Healthy - 9 year olds,10.1371/journal.pone.0180973,1.327,0.099,7.594,0.66,,,
,tNAA,tNAA,2017_holmes_12,8,Healthy - 9 year olds,10.1371/journal.pone.0180973,1.088,0.115,6.263,0.497,,,
,tNAA,tNAA,2017_holmes_12,9,Healthy - 9 year olds,10.1371/journal.pone.0180973,1.71,0.191,6.584,0.647,,,
,NAA,NAA,2017_carlson_38,1,Control-Typical Developing Volunteers,,,,,,,,
,NAA,NAA,2017_carlson_38,2,Periventricular venous infarctions,,,,,,,,
,NAA,NAA,2017_carlson_38,3,Atrial,,,,,,,,
,NAA,NAA,2017_simoes_216,1,Control,10.1016/j.ajog.2016.09.089,0.92,0.11,,,,,
,NAA,NAA,2017_simoes_216,2,Preterm,10.1016/j.ajog.2016.09.089,1.01,0.12,,,,,
,NAA,NAA,2017_simoes_216,3,Preterm - Intra-uterine growth restricted,10.1016/j.ajog.2016.09.089,0.88,0.12,,,,,
,tNAA,tNAA,2017_simoes_216,1,Control,10.1016/j.ajog.2016.09.089,1.02,0.13,,,,,
,tNAA,tNAA,2017_simoes_216,2,Preterm,10.1016/j.ajog.2016.09.089,1.13,0.12,,,,,
,tNAA,tNAA,2017_simoes_216,3,Preterm - Intra-uterine growth restricted,10.1016/j.ajog.2016.09.089,1.01,1.3,,,,,
,NAA,NAA,2017_carlson_38,2,Control- Non-dominant Hand ,10.1002/hbm.23472,1.56,0.105,11.7,1.08,,,Non-Dominant hand activity is analogous to Lesioned brain activity
,NAA,NAA,2017_carlson_38,1,Control- Dominant Hand,10.1002/hbm.23472,1.57,0.113,12.8,1.313,,,Dominant hand activity is analogous to Non-lesioned brain activity 
,NAA,NAA,2017_carlson_38,4,Bipolar with Periventricular Venous Infarctions- Lesioned Side,10.1002/hbm.23472,1.53,0.083,12.25,1.275,,,Non-Dominant hand activity is analogous to Lesioned brain activity
,NAA,NAA,2017_carlson_38,3,Bipolar with Periventricular Venous Infarctions- Non-lesioned Side,10.1002/hbm.23472,1.56,0.18,11.6,1.725,,,Dominant hand activity is analogous to Non-lesioned brain activity 
,NAA,NAA,2017_carlson_38,5,Bipolar with Arterial Ischemic Strokes- Lesioned Side ,10.1002/hbm.23472,1.35,0.094,10.9,1.65,,,Non-Dominant hand activity is analogous to Lesioned brain activity
,NAA,NAA,2017_carlson_38,6,Bipolar with Arterial Ischemic Strokes- Non-lesioned Side,10.1002/hbm.23472,1.54,0.09,12,1.725,,,Dominant hand activity is analogous to Non-lesioned brain activity 
,tNAA,tNAA,2020_zheng_265,1,Control,10.1016/j.jad.2020.01.059,,,8.18,1.01,,,
,tNAA,tNAA,2020_zheng_265,2,Control,10.1016/j.jad.2020.01.059,,,8.47,1.16,,,
,tNAA,tNAA,2020_zheng_265,3,Control,10.1016/j.jad.2020.01.059,,,7.92,0.71,,,
,tNAA,tNAA,2020_zheng_265,4,OCD,10.1016/j.jad.2020.01.059,,,8.14,1.52,,,
,tNAA,tNAA,2020_zheng_265,5,OCD,10.1016/j.jad.2020.01.059,,,8.69,1.7,,,
,tNAA,tNAA,2020_zheng_265,6,OCD,10.1016/j.jad.2020.01.059,,,7.35,0.81,,,
,tNAA,tNAA,2020_zheng_265,7,OCD + SPD,10.1016/j.jad.2020.01.059,,,6.58,2.66,,,
,tNAA,tNAA,2020_zheng_265,8,OCD + SPD,10.1016/j.jad.2020.01.059,,,7.49,1.94,,,
,tNAA,tNAA,2020_zheng_265,9,OCD + SPD,10.1016/j.jad.2020.01.059,,,6.17,2.94,,,
,NAA,NAA,2015_glodzik_43,1,Control,10.3233/JAD-140609,,,,,14.1,2.4,
,NAA,NAA,2015_glodzik_43,2,Mild cognitive impairment,10.3233/JAD-140609,,,,,10.5,3,
,NAA,NAA,2015_glodzik_43,3,Alzheimer's disease,10.3233/JAD-140609,,,,,10.1,2.9,
,NAA,NAA,2015_glodzik_43,4,Control,10.3233/JAD-140609,,,,,10.5,2,
,NAA,NAA,2015_glodzik_43,5,Mild cognitive impairment,10.3233/JAD-140609,,,,,7.6,2.2,
,NAA,NAA,2015_glodzik_43,6,Alzheimer's disease,10.3233/JAD-140609,,,,,7,2.1,
,NAA,NAA,2021_gramegna_8,2,Patients with MELAS,10.1002/acn3.51329,1.24,0.16,,,,,
,NAA,NAA,2021_gramegna_8,2,Patients with MELAS,10.1002/acn3.51329,,,,,,,Ratio:1.63/StdDev: 0.4 ; these values were referenced to ml (myo-inositol)
,NAA,NAA,2021_gramegna_8,3,Patients with MELAS,10.1002/acn3.51329,1.62,0.23,,,,,
,NAA,NAA,2021_gramegna_8,3,Patients with MELAS,10.1002/acn3.51329,,,,,,,Ratio: 1.56/StdDev: 0.53 ; these values were referenced to ml (myo-inositol)
,NAA,NAA,2021_gramegna_8,4,Patients with MELAS,10.1002/acn3.51329,0.96,0.15,,,,,
,NAA,NAA,2021_gramegna_8,4,Patients with MELAS,10.1002/acn3.51329,,,,,,,Ratio: 1.37/StdDev: 0.29 ; these values were referenced to ml (myo-inositol)
,NAA,NAA,2021_gramegna_8,6,Patients with MELAS,10.1002/acn3.51329,1.39,0.11,,,,,
,NAA,NAA,2021_gramegna_8,6,Patients with MELAS,10.1002/acn3.51329,,,,,,,Ratio: 1.91/StdDev: 0.23 ; these values were referenced to ml (myo-inositol)
,NAA,NAA,2021_gramegna_8,7,Patients with MELAS,10.1002/acn3.51329,1.8,0.14,,,,,
,NAA,NAA,2021_gramegna_8,7,Patients with MELAS,10.1002/acn3.51329,,,,,,,Ratio: 2.07/StdDev: 0.50 ; these values were referenced to ml (myo-inositol)
,NAA,NAA,2021_gramegna_8,8,Patients with MELAS,10.1002/acn3.51329,1.29,0.2,,,,,
,NAA,NAA,2021_gramegna_8,8,Patients with MELAS,10.1002/acn3.51329,,,,,,,Ratio: 1.90/StdDev: 0.37 ; these values were referenced to ml (myo-inositol)
,NAA,NAA,2021_malaspina_42,1,Schizophrenia,10.3174/ajnr.A6879,,,,,,,
,NAA,NAA,2020_korenic_120,1,Schizophrenia,10.1016/j.jpsychires.2019.10.006,,,10.8,0.9,,,
,NAA,NAA,2020_korenic_120,2,Schizophrenia,10.1016/j.jpsychires.2019.10.006,,,7.9,0.6,,,
,NAA,NAA,2020_korenic_120,3,Schizophrenia,10.1016/j.jpsychires.2019.10.006,,,10.8,0.8,,,
,NAA,NAA,2020_korenic_120,4,Control,10.1016/j.jpsychires.2019.10.006,,,11,0.6,,,
,NAA,NAA,2020_korenic_120,5,Control,10.1016/j.jpsychires.2019.10.006,,,8.1,0.8,,,
,NAA,NAA,2020_korenic_120,6,Control,10.1016/j.jpsychires.2019.10.006,,,11.1,1,,,
,NAA,NAA,2020_kahl_101,1,Control,10.1016/j.pnpbp.2020.109916,,,11.28,0.15,,,
,NAA,NAA,2020_kahl_101,2,Control,10.1016/j.pnpbp.2020.109916,,,11.16,0.19,,,
,NAA,NAA,2020_kahl_101,3,Control,10.1016/j.pnpbp.2020.109916,,,9.62,0.16,,,
,NAA,NAA,2020_kahl_101,4,Control,10.1016/j.pnpbp.2020.109916,,,10.08,0.17,,,
,NAA,NAA,2020_kahl_101,5,Control,10.1016/j.pnpbp.2020.109916,,,11.42,0.15,,,
,NAA,NAA,2020_kahl_101,6,Control,10.1016/j.pnpbp.2020.109916,,,11.63,0.16,,,
,NAA,NAA,2020_kahl_101,7,Control,10.1016/j.pnpbp.2020.109916,,,11.42,0.2,,,
,NAA,NAA,2020_kahl_101,8,Control,10.1016/j.pnpbp.2020.109916,,,11.79,0.17,,,
,NAA,NAA,2020_kahl_101,9,Control,10.1016/j.pnpbp.2020.109916,,,8.8,0.11,,,
,NAA,NAA,2020_kahl_101,10,MDD,10.1016/j.pnpbp.2020.109916,,,10.52,0.2,,,
,NAA,NAA,2020_kahl_101,11,MDD,10.1016/j.pnpbp.2020.109916,,,10.71,0.24,,,
,NAA,NAA,2020_kahl_101,12,MDD,10.1016/j.pnpbp.2020.109916,,,9.29,0.2,,,
,NAA,NAA,2020_kahl_101,13,MDD,10.1016/j.pnpbp.2020.109916,,,9.82,0.19,,,
,NAA,NAA,2020_kahl_101,14,MDD,10.1016/j.pnpbp.2020.109916,,,10.83,0.2,,,
,NAA,NAA,2020_kahl_101,15,MDD,10.1016/j.pnpbp.2020.109916,,,11.26,0.18,,,
,NAA,NAA,2020_kahl_101,16,MDD,10.1016/j.pnpbp.2020.109916,,,11.24,0.24,,,
,NAA,NAA,2020_kahl_101,17,MDD,10.1016/j.pnpbp.2020.109916,,,11.62,0.19,,,
,NAA,NAA,2020_kahl_101,18,MDD,10.1016/j.pnpbp.2020.109916,,,8.76,0.19,,,
,NAA,tNAA,2020_gules_79,1,MDD,10.1159/000505782,1.65,0.42,7.79,2.3,,,Assumed Total (tNAA) based on Analysis
,NAA,tNAA,2020_gules_79,2,Healthy Control,10.1159/000505782,2.28,0.18,6.11,2.57,,,Assumed Total (tNAA) based on Analysis
,NAA,NAA,2021_malaspina_42,2,Schizophrenia,10.3174/ajnr.A6879,,,,,9.49,2.35,
,NAA,NAA,2017_cao_660,1,Control ,10.1016/j.neulet.2017.08.050,2,0.25,,,,,Brain Region: Medulla Oblongata 
,NAA,NAA,2017_cao_660,1,Control ,10.1016/j.neulet.2017.08.050,2.1,0.15,,,,,Brain Region: Substantia Nigra  
,NAA,NAA,2017_cao_660,1,Control,10.1016/j.neulet.2017.08.050,1.25,0.15,,,,,Brain Region: Putamen 
,NAA,NAA,2017_cao_660,1,Control,10.1016/j.neulet.2017.08.050,1.75,0.15,,,,,Brain Region: Motor Cortex
,NAA,NAA,2017_cao_660,2,Parkinsons Disease ,10.1016/j.neulet.2017.08.050,1.75,0.15,,,,,Brain Region: Medulla Oblongata 
,NAA,NAA,2017_cao_660,2,Parkinsons Disease ,10.1016/j.neulet.2017.08.050,1.5,0.15,,,,,Brain Region: Substantia Nigra  
,NAA,NAA,2017_cao_660,2,Parkinsons Disease ,10.1016/j.neulet.2017.08.050,1.45,0.1,,,,,Brain Region: Putamen 
,NAA,NAA,2017_cao_660,2,Parkinsons Disease ,10.1016/j.neulet.2017.08.050,1.9,0.1,,,,,Brain Region: Motor Cortex
,NAA,NAA,2021_onwordi_11,1,Schizophrenia,10.1038/s41398-021-01515-3,1.14,0.085,,,,,
,NAA,NAA,2020_lewis_10,1,Healthy Control,10.1038/s41398-020-0792-z,,,85.74,2.4,,,
,NAA,NAA,2020_lewis_10,2,Depressed,10.1038/s41398-020-0792-z,,,80.39,2.12,,,
,NAA,NAA,2020_lewis_10,3,Depressed,10.1038/s41398-020-0792-z,,,81.07,2.25,,,
,tNAA,tNAA,2015_seraji-bozorgzad_30,1,Parkinson's Disease - Baseline,10.1002/mds.26323,1.9,0.192,,,,,
,tNAA,tNAA,2015_seraji-bozorgzad_30,2,Parkinson's Disease - 3 Months,10.1002/mds.26323,1.82,0.281,,,,,
,tNAA,tNAA,2015_seraji-bozorgzad_30,3,Contol - Baseline,10.1002/mds.26323,2.18,0.22,,,,,
,tNAA,tNAA,2015_seraji-bozorgzad_30,4,Control - 3 Months,10.1002/mds.26323,2.19,0.196,,,,,
,tNAA,tNAA,2015_simoes_213,1,Control,10.1016/j.ajog.2015.04.011,1,0.1,,,4.4,0.8,
,tNAA,tNAA,2015_simoes_213,2,Small-born infants,10.1016/j.ajog.2015.04.011,1.1,1.4,,,4.7,0.5,
,tNAA,tNAA,2015_simoes_213,3,Small-born infants - Small for gestational age,10.1016/j.ajog.2015.04.011,1,0.2,,,4.7,0.7,
,tNAA,tNAA,2015_simoes_213,4,Small-born infants - Late intrauterine growth restriction,10.1016/j.ajog.2015.04.011,1.1,0.1,,,4.7,0.5,
,NAA,tNAA,2016_guo_69,1,Control,10.1016/j.comppsych.2016.06.001,1.63,0.44,,,,,Assumed Total (tNAA) based on Analysis
,NAA,tNAA,2016_guo_69,2,Control,10.1016/j.comppsych.2016.06.001,1.61,0.44,,,,,Assumed Total (tNAA) based on Analysis
,NAA,tNAA,2016_guo_69,3,Control,10.1016/j.comppsych.2016.06.001,1.73,0.28,,,,,Assumed Total (tNAA) based on Analysis
,NAA,tNAA,2016_guo_69,4,Control,10.1016/j.comppsych.2016.06.001,1.89,0.46,,,,,Assumed Total (tNAA) based on Analysis
,NAA,tNAA,2016_guo_69,5,Amnestic mild cognitive impairment,10.1016/j.comppsych.2016.06.001,1.37,0.24,,,,,Assumed Total (tNAA) based on Analysis
,NAA,tNAA,2016_guo_69,6,Amnestic mild cognitive impairment,10.1016/j.comppsych.2016.06.001,1.29,0.17,,,,,Assumed Total (tNAA) based on Analysis
,NAA,tNAA,2016_guo_69,7,Amnestic mild cognitive impairment,10.1016/j.comppsych.2016.06.001,1.82,0.13,,,,,Assumed Total (tNAA) based on Analysis
,NAA,tNAA,2016_guo_69,8,Amnestic mild cognitive impairment,10.1016/j.comppsych.2016.06.001,1.88,0.32,,,,,Assumed Total (tNAA) based on Analysis
,NAA,tNAA,2016_guo_69,9,Alzheimer's disease,10.1016/j.comppsych.2016.06.001,1.52,0.34,,,,,Assumed Total (tNAA) based on Analysis
,NAA,tNAA,2016_guo_69,10,Alzheimer's disease,10.1016/j.comppsych.2016.06.001,1.4,0.3,,,,,Assumed Total (tNAA) based on Analysis
,NAA,tNAA,2016_guo_69,11,Alzheimer's disease,10.1016/j.comppsych.2016.06.001,1.64,0.47,,,,,Assumed Total (tNAA) based on Analysis
,NAA,tNAA,2016_guo_69,12,Alzheimer's disease,10.1016/j.comppsych.2016.06.001,1.61,0.58,,,,,Assumed Total (tNAA) based on Analysis
,NAA,NAA,2021_onwordi_11,2,Schizophrenia,10.1038/s41398-021-01515-3,1.07,0.17,,,,,
,NAA,NAA,2021_onwordi_11,3,Control,10.1038/s41398-021-01515-3,1.13,0.094,,,,,
,tNAA,tNAA,2016_howells_31,1,In utero alcohol exposure,10.1007/s11011-016-9850-x,1,0.17,,,2.76,1.1,
,tNAA,tNAA,2016_howells_31,2,In utero alcohol exposure,10.1007/s11011-016-9850-x,1.01,0.13,,,3.45,0.36,
,tNAA,tNAA,2016_howells_31,3,In utero alcohol exposure - Female,10.1007/s11011-016-9850-x,1,0.21,,,2.61,1.23,
,tNAA,tNAA,2016_howells_31,4,In utero alcohol exposure - Female,10.1007/s11011-016-9850-x,1.05,0.12,,,3.43,0.23,
,tNAA,tNAA,2016_howells_31,5,In utero alcohol exposure - Male,10.1007/s11011-016-9850-x,1.01,0.13,,,2.93,1,
,tNAA,tNAA,2016_howells_31,6,In utero alcohol exposure - Male,10.1007/s11011-016-9850-x,0.98,0.13,,,3.47,0.45,
,tNAA,tNAA,2016_howells_31,7,Infants - Control,10.1007/s11011-016-9850-x,1.01,0.14,,,3.09,0.76,
,tNAA,tNAA,2016_howells_31,8,Infants - Control,10.1007/s11011-016-9850-x,0.99,0.12,,,3.4,0.67,
,tNAA,tNAA,2016_howells_31,9,Infants - Control_Female,10.1007/s11011-016-9850-x,1,0.14,,,2.99,0.75,
,tNAA,tNAA,2016_howells_31,10,Infants - Control_Female,10.1007/s11011-016-9850-x,1.01,0.08,,,2.99,0.75,
,tNAA,tNAA,2016_howells_31,11,Infants - Control_Male,10.1007/s11011-016-9850-x,1.04,0.15,,,3.24,0.81,
,tNAA,tNAA,2016_howells_31,12,Infants - Control_Male,10.1007/s11011-016-9850-x,0.97,0.13,,,3.58,0.57,
,NAA,NAA,2016_howells_31,1,In utero alcohol exposure,10.1007/s11011-016-9850-x,0.8,0.25,,,2.15,1.06,
,NAA,NAA,2016_howells_31,2,In utero alcohol exposure,10.1007/s11011-016-9850-x,0.7,0.18,,,2.42,0.66,
,NAA,NAA,2016_howells_31,3,In utero alcohol exposure - Female,10.1007/s11011-016-9850-x,0.81,0.28,,,2.09,1.13,
,NAA,NAA,2016_howells_31,4,In utero alcohol exposure - Female,10.1007/s11011-016-9850-x,0.75,0.17,,,2.41,0.74,
,NAA,NAA,2016_howells_31,5,In utero alcohol exposure - Male,10.1007/s11011-016-9850-x,0.8,0.24,,,2.21,1.04,
,NAA,NAA,2016_howells_31,6,In utero alcohol exposure - Male,10.1007/s11011-016-9850-x,0.66,0.18,,,2.44,0.6,
,NAA,NAA,2016_howells_31,7,Infants - Control,10.1007/s11011-016-9850-x,0.79,0.16,,,2.37,0.7,
,NAA,NAA,2016_howells_31,8,Infants - Control,10.1007/s11011-016-9850-x,0.72,0.17,,,2.37,0.87,
,NAA,NAA,2016_howells_31,9,Infants - Control_Female,10.1007/s11011-016-9850-x,0.79,0.16,,,2.43,0.67,
,NAA,NAA,2016_howells_31,10,Infants - Control_Female,10.1007/s11011-016-9850-x,0.69,0.16,,,1.97,0.69,
,NAA,NAA,2016_howells_31,11,Infants - Control_Male,10.1007/s11011-016-9850-x,0.8,0.16,,,2.28,0.78,
,NAA,NAA,2016_howells_31,12,Infants - Control_Male,10.1007/s11011-016-9850-x,0.73,0.17,,,2.55,0.91,
,NAA,NAA,2020_savic_30,1,Control,10.1093/cercor/bhz340,,,,,11.25,1.75,
,NAA,NAA,2020_savic_30,2,Control,10.1093/cercor/bhz340,,,,,11.2,1.7,
,NAA,NAA,2020_savic_30,3,Control,10.1093/cercor/bhz340,,,,,8.3,1.2,
,NAA,NAA,2020_savic_30,4,Control,10.1093/cercor/bhz340,,,,,12.9,0.6,
,NAA,NAA,2020_savic_30,5,ES Patients,10.1093/cercor/bhz340,,,,,10.75,1.4,
,NAA,NAA,2020_savic_30,6,ES Patients,10.1093/cercor/bhz340,,,,,10.6,1.5,
,NAA,NAA,2020_savic_30,7,ES Patients,10.1093/cercor/bhz340,,,,,8.9,1.8,
,NAA,NAA,2020_savic_30,8,ES Patients,10.1093/cercor/bhz340,,,,,12.1,0.6,
,NAA,NAA,2020_su_71,1,Healthy Controls,10.1016/j.jocn.2019.11.021,,,13.28,2.29,,,
,NAA,NAA,2020_su_71,2,Methamphetamine Dependence,10.1016/j.jocn.2019.11.021,,,9.51,2.9,,,
,NAA + NAAG,tNAA,2020_su_71,1,Healthy Controls,10.1016/j.jocn.2019.11.021,,,15.23,2.84,,,
,NAA + NAAG,tNAA,2020_su_71,2,Methamphetamine Dependence,10.1016/j.jocn.2019.11.021,,,10.71,3.24,,,
,tNAA,tNAA,2016_koob_11,1,Premature Neonates,10.1371/journal.pone.0160990,,,0.062,0.02,,,
,tNAA,tNAA,2016_koob_11,2,Premature Neonates,10.1371/journal.pone.0160990,,,0.055,0.014,,,
,tNAA,tNAA,2016_koob_11,3,Infants - Control,10.1371/journal.pone.0160990,,,0.062,0.019,,,
,tNAA,tNAA,2016_koob_11,4,Infants - Control,10.1371/journal.pone.0160990,,,0.058,0.01,,,
,tNAA,tNAA,2016_mazuel_278,1,Parkinson's Disease - Drug-on,10.1148/radiol.2015142764,,,9.1,1.8,,,
,tNAA,tNAA,2016_mazuel_278,2,Parkinson's Disease - Drug-off,10.1148/radiol.2015142764,,,8.1,0.9,,,
,tNAA,tNAA,2016_mazuel_278,3,Control,10.1148/radiol.2015142764,,,9.4,1.8,,,
,NAA,NAA,2021_onwordi_11,4,Control,10.1038/s41398-021-01515-3,1.1,0.141,,,,,
,NAA,NAA,2016_wu_206,1,Parkinson's Disease,10.2214/AJR.14.14052,1.32,0.66,,,,,
,NAA,NAA,2016_wu_206,2,Parkinson's Disease,10.2214/AJR.14.14052,1.22,0.45,,,,,
,NAA,NAA,2016_wu_206,3,Parkinson's Disease - Hoehn-Yahr Stages 1-2,10.2214/AJR.14.14052,1.69,0.7,,,,,
,NAA,NAA,2016_wu_206,4,Parkinson's Disease - Hoehn-Yahr Stages 1-2,10.2214/AJR.14.14052,1.3,0.46,,,,,
,NAA,NAA,2016_wu_206,5,Parkinson's Disease - Hoehn-Yahr Stages 3-5,10.2214/AJR.14.14052,0.99,0.43,,,,,
,NAA,NAA,2016_wu_206,6,Parkinson's Disease - Hoehn-Yahr Stages 3-5,10.2214/AJR.14.14052,1.15,0.45,,,,,
,NAA,NAA,2019_marjanska_68,1,Alzheimer's disease,10.3233/JAD-180861,,,,,10.49,1.12,
,NAA,NAA,2019_marjanska_68,2,Alzheimer's disease,10.3233/JAD-180861,,,,,11.81,1.12,
,NAA,NAA,2019_marjanska_68,3,Control,10.3233/JAD-180861,,,,,10.84,1.091,
,NAA,NAA,2019_marjanska_68,4,Control,10.3233/JAD-180861,,,,,11.65,1.091,
,NAA,NAA,2020_basu_10,1,Preterm Infants,10.1038/s41598-020-67188-y,1.03,0.03,3.71,0.19,,,
,NAA,NAA,2020_basu_10,4,Preterm Infants,10.1038/s41598-020-67188-y,1.04,0.04,3.95,0.28,,,
,NAA,NAA,2020_basu_10,7,Preterm Infants,10.1038/s41598-020-67188-y,1.03,0.04,3.46,0.24,,,
,NAA,NAA,2020_basu_10,10,Preterm Infants,10.1038/s41598-020-67188-y,,,3.86,0.2,,,
,NAA,NAA,2020_basu_10,13,Preterm Infants,10.1038/s41598-020-67188-y,,,3.59,0.29,,,
,NAA,NAA,2020_archibald_10,1,Baseline,10.1038/s41598-020-76263-3,,,,,9.41,0.26,
,NAA,NAA,2020_archibald_10,2,Baseline 2,10.1038/s41598-020-76263-3,,,,,10.03,0.28,
,NAA,NAA,2020_archibald_10,3,Baseline 4,10.1038/s41598-020-76263-3,,,,,9.6,0.26,
,NAA,NAA,2020_archibald_10,4,Baseline 6,10.1038/s41598-020-76263-3,,,,,9.68,0.26,
,NAA,NAA,2020_archibald_10,5,Baseline 8,10.1038/s41598-020-76263-3,,,,,9.71,0.25,
,NAA,NAA,2020_archibald_10,6,Heat 10,10.1038/s41598-020-76263-3,,,,,9.48,0.26,
,NAA,NAA,2020_archibald_10,7,Heat 12,10.1038/s41598-020-76263-3,,,,,9.49,0.26,
,NAA,NAA,2020_archibald_10,8,Post Heat 14,10.1038/s41598-020-76263-3,,,,,9.05,0.25,
,NAA,NAA,2020_archibald_10,9,Post Heat 16,10.1038/s41598-020-76263-3,,,,,9.71,0.26,
,NAA,NAA,2020_archibald_10,10,Post Heat 18,10.1038/s41598-020-76263-3,,,,,9.52,0.24,
,NAA,NAA,2020_archibald_10,11,Post Heat 20,10.1038/s41598-020-76263-3,,,,,9.58,0.26,
,NAA,NAA,2019_mellen_27,1,Bipolar disorder - Older age bipolar depression,10.1016/j.jagp.2019.02.017,0.69,0.16,,,,,
,NAA,NAA,2019_mellen_27,2,Bipolar disorder - Older age bipolar depression,10.1016/j.jagp.2019.02.017,0.99,0.28,,,,,
,NAA,NAA,2019_mellen_27,3,Control,10.1016/j.jagp.2019.02.017,0.84,0.15,,,,,
,NAA,NAA,2019_mellen_27,4,Control,10.1016/j.jagp.2019.02.017,1.1,0.13,,,,,
,NAA,NAA,2019_meyer_10,1,Control,10.3389/fneur.2019.00556,,,,,104.26,16.22,
,NAA,NAA,2019_meyer_10,2,Control,10.3389/fneur.2019.00556,,,,,92.54,19.74,
,NAA,NAA,2019_meyer_10,3,Concussion,10.3389/fneur.2019.00556,,,,,101.12,9.22,
,NAA,NAA,2019_meyer_10,4,Concussion,10.3389/fneur.2019.00556,,,,,90.28,34.58,
,NAA,NAA,2019_meyer_10,5,Concussion,10.3389/fneur.2019.00556,,,,,109.33,8.11,
,NAA,NAA,2019_meyer_10,6,Concussion,10.3389/fneur.2019.00556,,,,,96.5,42.43,
,NAA,NAA,2019_meyer_10,7,Concussion,10.3389/fneur.2019.00556,,,,,102.96,4.02,
,NAA,NAA,2019_meyer_10,8,Concussion,10.3389/fneur.2019.00556,,,,,82.55,27.36,
,NAA,tNAA,2020_wang_21,1,ESRD,10.1186/s12882-020-01863-0,1.63,0.16,,,,,
,NAA,tNAA,2020_wang_21,2,ESRD,10.1186/s12882-020-01863-0,1.6,0.19,,,,,
,NAA,tNAA,2020_wang_21,3,ESRD,10.1186/s12882-020-01863-0,1.59,0.2,,,,,
,NAA,tNAA,2020_wang_21,4,ESRD,10.1186/s12882-020-01863-0,1.54,0.22,,,,,
,NAA,tNAA,2020_wang_21,5,ESRD,10.1186/s12882-020-01863-0,1.66,0.19,,,,,
,NAA,tNAA,2020_wang_21,6,ESRD,10.1186/s12882-020-01863-0,1.66,0.23,,,,,
,NAA,tNAA,2020_wang_21,7,ESRD,10.1186/s12882-020-01863-0,1.72,0.12,,,,,
,NAA,tNAA,2020_wang_21,8,ESRD,10.1186/s12882-020-01863-0,1.71,0.19,,,,,
,NAA,tNAA,2020_wang_21,9,Control,10.1186/s12882-020-01863-0,1.74,0.18,,,,,
