Empty,Complete,Download,Reference,ID,Control_ID,Treatment,Group,Additional_Group_Description,Visit,Intervention,DOI,Title,Tesla,Scanner_Manufacturer,Scanner_Model,N_Exclusions,N_Total,Female,Male,Age,Age_Std,Water_Supp,Lipid_Supp,Localization,Multi-Scan_Method,Water_Reference,Bandwidth (Hz),Vector-Size,N_Averages,TR (ms),N_TR,TE (ms),N_TE,TI (ms),N_TI,Voxel_Region,Left/Right/Both,Preprocessing,Metab-Nulled/Cycled,Fitting,Segmentation,Partial_Volume,Relaxation,Tissue,GM,GM_Std,WM,WM_Std,CSF,CSF_Std,Voxel_X,Voxel_Y,Voxel_Z,Volume,Contact,Notes,Site
,X,X,2020_simani_112,2,1,0,Seizure,Idiopathic Generalized Epilepsy,,,10.1016/j.yebeh.2020.107480,Neurochemicals of limbic system and thalamofrontal cortical network: Are they different between patients with idiopathic generalized epilepsy and psychogenic nonepileptic seizure?,3,Siemens,Prisma,,35,22,13,28.85,8.71,CHESS,,PRESS,,,2000,,,1500,1,35,1,,0,Dorsal Lateral Prefrontal Cortex,Right,TARQUIN,,TARQUIN,,,,,,,,,,,10,10,12,1.2,,,
,X,X,2020_simani_112,3,1,0,Seizure,Psychogenic Nonepileptic Seizure,,,10.1016/j.yebeh.2020.107480,Neurochemicals of limbic system and thalamofrontal cortical network: Are they different between patients with idiopathic generalized epilepsy and psychogenic nonepileptic seizure?,3,Siemens,Prisma,,35,23,12,31.68,10.03,CHESS,,PRESS,,,2000,,,1500,1,35,1,,0,Dorsal Lateral Prefrontal Cortex,Right,TARQUIN,,TARQUIN,,,,,,,,,,,10,10,12,1.2,,,
,X,X,2020_simani_112,4,No Control,0,Control,,,,10.1016/j.yebeh.2020.107480,Neurochemicals of limbic system and thalamofrontal cortical network: Are they different between patients with idiopathic generalized epilepsy and psychogenic nonepileptic seizure?,3,Siemens,Prisma,,35,20,15,31.94,7.56,CHESS,,PRESS,,,2000,,,1500,1,35,1,,0,Dorsal Lateral Prefrontal Cortex,Left,TARQUIN,,TARQUIN,,,,,,,,,,,10,10,12,1.2,,,
,X,X,2020_simani_112,5,4,0,Seizure,Idiopathic Generalized Epilepsy,,,10.1016/j.yebeh.2020.107480,Neurochemicals of limbic system and thalamofrontal cortical network: Are they different between patients with idiopathic generalized epilepsy and psychogenic nonepileptic seizure?,3,Siemens,Prisma,,35,22,13,28.85,8.71,CHESS,,PRESS,,,2000,,,1500,1,35,1,,0,Dorsal Lateral Prefrontal Cortex,Left,TARQUIN,,TARQUIN,,,,,,,,,,,10,10,12,1.2,,,
,X,X,2020_simani_112,6,4,0,Seizure,Psychogenic Nonepileptic Seizure,,,10.1016/j.yebeh.2020.107480,Neurochemicals of limbic system and thalamofrontal cortical network: Are they different between patients with idiopathic generalized epilepsy and psychogenic nonepileptic seizure?,3,Siemens,Prisma,,35,23,12,31.68,10.03,CHESS,,PRESS,,,2000,,,1500,1,35,1,,0,Dorsal Lateral Prefrontal Cortex,Left,TARQUIN,,TARQUIN,,,,,,,,,,,10,10,12,1.2,,,
,X,X,2020_simani_112,7,No Control,0,Control,,,,10.1016/j.yebeh.2020.107480,Neurochemicals of limbic system and thalamofrontal cortical network: Are they different between patients with idiopathic generalized epilepsy and psychogenic nonepileptic seizure?,3,Siemens,Prisma,,35,20,15,31.94,7.56,CHESS,,PRESS,,,2000,,,1500,1,35,1,,0,Dorsal Medial Prefrontal Cortex,Right,TARQUIN,,TARQUIN,,,,,,,,,,,10,10,12,1.2,,,
,X,X,2020_simani_112,8,7,0,Seizure,Idiopathic Generalized Epilepsy,,,10.1016/j.yebeh.2020.107480,Neurochemicals of limbic system and thalamofrontal cortical network: Are they different between patients with idiopathic generalized epilepsy and psychogenic nonepileptic seizure?,3,Siemens,Prisma,,35,22,13,28.85,8.71,CHESS,,PRESS,,,2000,,,1500,1,35,1,,0,Dorsal Medial Prefrontal Cortex,Right,TARQUIN,,TARQUIN,,,,,,,,,,,10,10,12,1.2,,,
,X,X,2020_simani_112,9,7,0,Seizure,Psychogenic Nonepileptic Seizure,,,10.1016/j.yebeh.2020.107480,Neurochemicals of limbic system and thalamofrontal cortical network: Are they different between patients with idiopathic generalized epilepsy and psychogenic nonepileptic seizure?,3,Siemens,Prisma,,35,23,12,31.68,10.03,CHESS,,PRESS,,,2000,,,1500,1,35,1,,0,Dorsal Medial Prefrontal Cortex,Right,TARQUIN,,TARQUIN,,,,,,,,,,,10,10,12,1.2,,,
,X,X,2020_simani_112,10,No Control,0,Control,,,,10.1016/j.yebeh.2020.107480,Neurochemicals of limbic system and thalamofrontal cortical network: Are they different between patients with idiopathic generalized epilepsy and psychogenic nonepileptic seizure?,3,Siemens,Prisma,,35,20,15,31.94,7.56,CHESS,,PRESS,,,2000,,,1500,1,35,1,,0,Dorsal Medial Prefrontal Cortex,Left,TARQUIN,,TARQUIN,,,,,,,,,,,10,10,12,1.2,,,
,X,X,2020_simani_112,11,10,0,Seizure,Idiopathic Generalized Epilepsy,,,10.1016/j.yebeh.2020.107480,Neurochemicals of limbic system and thalamofrontal cortical network: Are they different between patients with idiopathic generalized epilepsy and psychogenic nonepileptic seizure?,3,Siemens,Prisma,,35,22,13,28.85,8.71,CHESS,,PRESS,,,2000,,,1500,1,35,1,,0,Dorsal Medial Prefrontal Cortex,Left,TARQUIN,,TARQUIN,,,,,,,,,,,10,10,12,1.2,,,
,X,X,2020_simani_112,12,10,0,Seizure,Psychogenic Nonepileptic Seizure,,,10.1016/j.yebeh.2020.107480,Neurochemicals of limbic system and thalamofrontal cortical network: Are they different between patients with idiopathic generalized epilepsy and psychogenic nonepileptic seizure?,3,Siemens,Prisma,,35,23,12,31.68,10.03,CHESS,,PRESS,,,2000,,,1500,1,35,1,,0,Dorsal Medial Prefrontal Cortex,Left,TARQUIN,,TARQUIN,,,,,,,,,,,10,10,12,1.2,,,
,X,X,2020_simani_112,13,No Control,0,Control,,,,10.1016/j.yebeh.2020.107480,Neurochemicals of limbic system and thalamofrontal cortical network: Are they different between patients with idiopathic generalized epilepsy and psychogenic nonepileptic seizure?,3,Siemens,Prisma,,35,20,15,31.94,7.56,CHESS,,PRESS,,,2000,,,1500,1,35,1,,0,Anterior Cingulate Cortex,Right,TARQUIN,,TARQUIN,,,,,,,,,,,10,10,12,1.2,,,
,X,X,2020_simani_112,14,13,0,Seizure,Idiopathic Generalized Epilepsy,,,10.1016/j.yebeh.2020.107480,Neurochemicals of limbic system and thalamofrontal cortical network: Are they different between patients with idiopathic generalized epilepsy and psychogenic nonepileptic seizure?,3,Siemens,Prisma,,35,22,13,28.85,8.71,CHESS,,PRESS,,,2000,,,1500,1,35,1,,0,Anterior Cingulate Cortex,Right,TARQUIN,,TARQUIN,,,,,,,,,,,10,10,12,1.2,,,
,X,X,2020_simani_112,15,13,0,Seizure,Psychogenic Nonepileptic Seizure,,,10.1016/j.yebeh.2020.107480,Neurochemicals of limbic system and thalamofrontal cortical network: Are they different between patients with idiopathic generalized epilepsy and psychogenic nonepileptic seizure?,3,Siemens,Prisma,,35,23,12,31.68,10.03,CHESS,,PRESS,,,2000,,,1500,1,35,1,,0,Anterior Cingulate Cortex,Right,TARQUIN,,TARQUIN,,,,,,,,,,,10,10,12,1.2,,,
,X,X,2020_simani_112,16,No Control,0,Control,,,,10.1016/j.yebeh.2020.107480,Neurochemicals of limbic system and thalamofrontal cortical network: Are they different between patients with idiopathic generalized epilepsy and psychogenic nonepileptic seizure?,3,Siemens,Prisma,,35,20,15,31.94,7.56,CHESS,,PRESS,,,2000,,,1500,1,35,1,,0,Anterior Cingulate Cortex,Left,TARQUIN,,TARQUIN,,,,,,,,,,,10,10,12,1.2,,,
,X,X,2020_simani_112,17,16,0,Seizure,Idiopathic Generalized Epilepsy,,,10.1016/j.yebeh.2020.107480,Neurochemicals of limbic system and thalamofrontal cortical network: Are they different between patients with idiopathic generalized epilepsy and psychogenic nonepileptic seizure?,3,Siemens,Prisma,,35,22,13,28.85,8.71,CHESS,,PRESS,,,2000,,,1500,1,35,1,,0,Anterior Cingulate Cortex,Left,TARQUIN,,TARQUIN,,,,,,,,,,,10,10,12,1.2,,,
,X,X,2020_simani_112,18,16,0,Seizure,Psychogenic Nonepileptic Seizure,,,10.1016/j.yebeh.2020.107480,Neurochemicals of limbic system and thalamofrontal cortical network: Are they different between patients with idiopathic generalized epilepsy and psychogenic nonepileptic seizure?,3,Siemens,Prisma,,35,23,12,31.68,10.03,CHESS,,PRESS,,,2000,,,1500,1,35,1,,0,Anterior Cingulate Cortex,Left,TARQUIN,,TARQUIN,,,,,,,,,,,10,10,12,1.2,,,
,X,X,2020_simani_112,19,No Control,0,Control,,,,10.1016/j.yebeh.2020.107480,Neurochemicals of limbic system and thalamofrontal cortical network: Are they different between patients with idiopathic generalized epilepsy and psychogenic nonepileptic seizure?,3,Siemens,Prisma,,35,20,15,31.94,7.56,CHESS,,PRESS,,,2000,,,1500,1,35,1,,0,Thalamus,Right,TARQUIN,,TARQUIN,,,,,,,,,,,10,10,12,1.2,,,
,X,X,2020_simani_112,20,19,0,Seizure,Idiopathic Generalized Epilepsy,,,10.1016/j.yebeh.2020.107480,Neurochemicals of limbic system and thalamofrontal cortical network: Are they different between patients with idiopathic generalized epilepsy and psychogenic nonepileptic seizure?,3,Siemens,Prisma,,35,22,13,28.85,8.71,CHESS,,PRESS,,,2000,,,1500,1,35,1,,0,Thalamus,Right,TARQUIN,,TARQUIN,,,,,,,,,,,10,10,12,1.2,,,
,X,X,2020_simani_112,21,19,0,Seizure,Psychogenic Nonepileptic Seizure,,,10.1016/j.yebeh.2020.107480,Neurochemicals of limbic system and thalamofrontal cortical network: Are they different between patients with idiopathic generalized epilepsy and psychogenic nonepileptic seizure?,3,Siemens,Prisma,,35,23,12,31.68,10.03,CHESS,,PRESS,,,2000,,,1500,1,35,1,,0,Thalamus,Right,TARQUIN,,TARQUIN,,,,,,,,,,,10,10,12,1.2,,,
,X,X,2020_simani_112,22,No Control,0,Control,,,,10.1016/j.yebeh.2020.107480,Neurochemicals of limbic system and thalamofrontal cortical network: Are they different between patients with idiopathic generalized epilepsy and psychogenic nonepileptic seizure?,3,Siemens,Prisma,,35,20,15,31.94,7.56,CHESS,,PRESS,,,2000,,,1500,1,35,1,,0,Thalamus,Left,TARQUIN,,TARQUIN,,,,,,,,,,,10,10,12,1.2,,,
,X,X,2020_simani_112,23,22,0,Seizure,Idiopathic Generalized Epilepsy,,,10.1016/j.yebeh.2020.107480,Neurochemicals of limbic system and thalamofrontal cortical network: Are they different between patients with idiopathic generalized epilepsy and psychogenic nonepileptic seizure?,3,Siemens,Prisma,,35,22,13,28.85,8.71,CHESS,,PRESS,,,2000,,,1500,1,35,1,,0,Thalamus,Left,TARQUIN,,TARQUIN,,,,,,,,,,,10,10,12,1.2,,,
,X,X,2020_simani_112,24,22,0,Seizure,Psychogenic Nonepileptic Seizure,,,10.1016/j.yebeh.2020.107480,Neurochemicals of limbic system and thalamofrontal cortical network: Are they different between patients with idiopathic generalized epilepsy and psychogenic nonepileptic seizure?,3,Siemens,Prisma,,35,23,12,31.68,10.03,CHESS,,PRESS,,,2000,,,1500,1,35,1,,0,Thalamus,Left,TARQUIN,,TARQUIN,,,,,,,,,,,10,10,12,1.2,,,
,,X,2020_singh_180,,,0,,,,,10.1016/j.jpba.2019.113033,Quantitative metabolic biomarker analysis of mild cognitive impairment in eastern U.P. and Bihar population.,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,no st.d.,
,,X,2020_solanky_41,,,0,,,,,10.3174/ajnr.A6809,NAA is a Marker of Disability in Secondary-Progressive MS: A Proton MR Spectroscopic Imaging Study.,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,
,,X,2020_song_12,,,0,,,,,10.18632/aging.102880,Secondary injury to distal regions after intracerebral hemorrhage influence neurological functional outcome.,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,
,X,X,2020_su_71,1,No Control,0,Control,,,,10.1016/j.jocn.2019.11.021,Decreased GABA concentrations in left prefrontal cortex of methamphetamine dependent patients: A proton magnetic resonance spectroscopy study.,3,Siemens,Tim Trio,,20,,,29.12,6.42,,,PRESS,MEGA,,1200,,168,1800,1,68,1,,0,Prefrontal Cortex,Left,LCModel,,LCModel,,,,,,,,,,,20,20,20,8,,,
,X,X,2020_su_71,2,1,0,Addiction,Methamphetamine Dependence,,,10.1016/j.jocn.2019.11.021,Decreased GABA concentrations in left prefrontal cortex of methamphetamine dependent patients: A proton magnetic resonance spectroscopy study.,3,Siemens,Tim Trio,,50,,,31.96,6.69,,,PRESS,MEGA,,1200,,168,1800,1,68,1,,0,Prefrontal Cortex,Left,LCModel,,LCModel,,,,,,,,,,,20,20,20,8,,,
,X,X,2020_su_8,1,No Control,0,Addiction,Methamphetamine use disorder,Before,TMS,10.21037/atm.2020.02.95,gamma-aminobutyric acid and glutamate/glutamine alterations of the left prefrontal cortex in individuals with methamphetamine use disorder: a combined transcranial magnetic stimulation-magnetic resonance spectroscopy study,3,Siemens,Tim Trio,25,25,10,15,30.96,5.36,1,,PRESS,,,1200,1024,168,1800,1,35,1,,0,Dorsal Lateral Prefrontal Cortex,Left,LCModel,,LCModel,,,,,,,,,,,20,20,20,8,,,
,X,X,2020_su_8,2,1,1,Addiction,Methamphetamine use disorder,After,TMS,10.21037/atm.2020.02.95,gamma-aminobutyric acid and glutamate/glutamine alterations of the left prefrontal cortex in individuals with methamphetamine use disorder: a combined transcranial magnetic stimulation-magnetic resonance spectroscopy study,3,Siemens,Tim Trio,25,25,10,15,30.96,5.36,1,,PRESS,,,1200,1024,168,1800,1,35,1,,0,Dorsal Lateral Prefrontal Cortex,Left,LCModel,,LCModel,,,,,,,,,,,20,20,20,8,,,
,X,X,2020_su_8,3,1,0,Addiction,Methamphetamine use disorder,Before,Sham,10.21037/atm.2020.02.95,gamma-aminobutyric acid and glutamate/glutamine alterations of the left prefrontal cortex in individuals with methamphetamine use disorder: a combined transcranial magnetic stimulation-magnetic resonance spectroscopy study,3,Siemens,Tim Trio,25,25,10,15,33,7.67,1,,PRESS,,,1200,1024,168,1800,1,35,1,,0,Dorsal Lateral Prefrontal Cortex,Left,LCModel,,LCModel,,,,,,,,,,,20,20,20,8,,,
,X,X,2020_su_8,4,1,0,Addiction,Methamphetamine use disorder,After,Sham,10.21037/atm.2020.02.95,gamma-aminobutyric acid and glutamate/glutamine alterations of the left prefrontal cortex in individuals with methamphetamine use disorder: a combined transcranial magnetic stimulation-magnetic resonance spectroscopy study,3,Siemens,Tim Trio,25,25,10,15,33,7.67,1,,PRESS,,,1200,1024,168,1800,1,35,1,,0,Dorsal Lateral Prefrontal Cortex,Left,LCModel,,LCModel,,,,,,,,,,,20,20,20,8,,,
,,,2020_tannous_26,,,0,,,,,10.1038/s41380-020-00927-9,Altered neurochemistry in the anterior white matter of bipolar children and adolescents: a multivoxel (1)H MRS study.,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,
,,X,2020_tarumi_45,1,,0,Control,,,,10.1038/s41386-019-0589-z,Levels of glutamatergic neurometabolites in patients with severe treatment-resistant schizophrenia: a proton magnetic resonance spectroscopy study.,3,GE,Signa ,33,29,,,,,1,,PRESS,,,5000,4096,,2000,1,35,1,,0,Caudate Dorsal,Left/Both,,,LC Model,,,,,,,,,,,,,,0,,,
,,X,2020_tarumi_45,2,,0,Schizophrenia,Treatment Resistant,,,10.1038/s41386-019-0589-z,Levels of glutamatergic neurometabolites in patients with severe treatment-resistant schizophrenia: a proton magnetic resonance spectroscopy study.,3,GE,Signa ,29,28,,,,,1,,PRESS,,,5000,4096,,2000,1,35,1,,0,Caudate Dorsal,Left/Both,,,LC Model,,,,,,,,,,,,,,,,,
,,X,2020_tarumi_45,3,,0,Schizophrenia,Non-treatment Resistant,,,10.1038/s41386-019-0589-z,Levels of glutamatergic neurometabolites in patients with severe treatment-resistant schizophrenia: a proton magnetic resonance spectroscopy study.,3,GE,Signa ,33,31,,,,,1,,PRESS,,,5000,4096,,2000,1,35,1,,0,Caudate Dorsal,Left/Both,,,LC Model,,,,,,,,,,,,,,,,,
,,X,2020_tarumi_45,4,,0,Control,,,,10.1038/s41386-019-0589-z,Levels of glutamatergic neurometabolites in patients with severe treatment-resistant schizophrenia: a proton magnetic resonance spectroscopy study.,3,GE,Signa ,33,29,,,,,1,,PRESS,,,5000,4096,,2000,1,35,1,,0,Anterior Cingulate Dorsal,Left/Both,,,LC Model,,,,,,,,,,,,,,0,,,
,,X,2020_tarumi_45,5,,0,Schizophrenia,Treatment Resistant,,,10.1038/s41386-019-0589-z,Levels of glutamatergic neurometabolites in patients with severe treatment-resistant schizophrenia: a proton magnetic resonance spectroscopy study.,3,GE,Signa ,29,28,,,,,1,,PRESS,,,5000,4096,,2000,1,35,1,,0,Anterior Cingulate Dorsal,Left/Both,,,LC Model,,,,,,,,,,,,,,,,,
,,X,2020_tarumi_45,6,,0,Schizophrenia,Non-treatment Resistant,,,10.1038/s41386-019-0589-z,Levels of glutamatergic neurometabolites in patients with severe treatment-resistant schizophrenia: a proton magnetic resonance spectroscopy study.,3,GE,Signa ,33,31,,,,,1,,PRESS,,,5000,4096,,2000,1,35,1,,0,Anterior Cingulate Dorsal,Left/Both,,,LC Model,,,,,,,,,,,,,,,,,
,,,2020_tosun_24,,,0,,,,,10.1080/13651501.2019.1699118,Proton magnetic resonance spectroscopic analysis of changes in brain metabolites following electroconvulsive therapy in patients with major depressive disorder.,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,Umit.Tural@nki.rfmh.org,"no access to article, please ask for access to article ",
,X,X,2020_tran_30,1,No Control,0,Control,,,,10.1111/jon.12728,Brain MR Spectroscopy Markers of Encephalopathy Due to Nonalcoholic Steatohepatitis.,3,GE,,,16,6,10,57.8,11.7,,,PRESS,,0,,,128,1500,1,35,1,,0,Posterior Cingulate,Both,LCModel,0,LCModel,,,,GM,,,,,,,20,20,20,8,,,
,X,X,2020_tran_30,2,No Control,0,Control,,,,10.1111/jon.12728,Brain MR Spectroscopy Markers of Encephalopathy Due to Nonalcoholic Steatohepatitis.,3,GE,,,16,6,10,57.8,11.7,,,PRESS,,0,,,128,1500,1,35,1,,0,Parietal,Left,LCModel,0,LCModel,,,,WM,,,,,,,20,20,20,8,,,
,X,X,2020_tran_30,3,1,0,NAFLD,No Hepatic Encephalopathy,,,10.1111/jon.12728,Brain MR Spectroscopy Markers of Encephalopathy Due to Nonalcoholic Steatohepatitis.,3,GE,,,19,16,3,63,8.7,,,PRESS,,0,,,128,1500,1,35,1,,0,Posterior Cingulate,Both,LCModel,0,LCModel,,,,GM,,,,,,,20,20,20,8,,,
,X,X,2020_tran_30,4,2,0,NAFLD,No Hepatic Encephalopathy,,,10.1111/jon.12728,Brain MR Spectroscopy Markers of Encephalopathy Due to Nonalcoholic Steatohepatitis.,3,GE,,,19,16,3,63,8.7,,,PRESS,,0,,,128,1500,1,35,1,,0,Parietal,Left,LCModel,0,LCModel,,,,WM,,,,,,,20,20,20,8,,,
,X,X,2020_tran_30,5,1,0,NAFLD,With Hepatic Encephalopathy,,,10.1111/jon.12728,Brain MR Spectroscopy Markers of Encephalopathy Due to Nonalcoholic Steatohepatitis.,3,GE,,,9,5,4,63,9.2,,,PRESS,,0,,,128,1500,1,35,1,,0,Posterior Cingulate,Both,LCModel,0,LCModel,,,,GM,,,,,,,20,20,20,8,,,
,X,X,2020_tran_30,6,2,0,NAFLD,With Hepatic Encephalopathy,,,10.1111/jon.12728,Brain MR Spectroscopy Markers of Encephalopathy Due to Nonalcoholic Steatohepatitis.,3,GE,,,9,5,4,63,9.2,,,PRESS,,0,,,128,1500,1,35,1,,0,Parietal,Left,LCModel,0,LCModel,,,,WM,,,,,,,20,20,20,8,,,
,X,X,2020_vingerhoets_34,1,No Control,0,Control,,,,10.1177/0269881120922977,Glutamatergic and GABAergic reactivity and cognition in 22q11.2 deletion syndrome and healthy volunteers: A randomized double-blind 7-Tesla pharmacological MRS study,7,Siemens,,20,20,12,8,30.7,8.2,,,STEAM,,1,4000,2048,,5000,1,6,1,,0,Anterior Cingulate,,,,,FSL,1,0,,,,,,,,25,20,17,8.5,,,
,X,X,2020_vingerhoets_34,2,No Control,0,Control,,,,10.1177/0269881120922977,Glutamatergic and GABAergic reactivity and cognition in 22q11.2 deletion syndrome and healthy volunteers: A randomized double-blind 7-Tesla pharmacological MRS study,7,Siemens,,20,20,12,8,30.7,8.2,,,STEAM,,1,4000,2048,,5000,1,6,1,,0,Striatum,Right,,,,FSL,1,0,,,,,,,,20,20,20,8,,,
,X,X,2020_vingerhoets_34,3,No Control,0,Control,,,Placebo,10.1177/0269881120922977,Glutamatergic and GABAergic reactivity and cognition in 22q11.2 deletion syndrome and healthy volunteers: A randomized double-blind 7-Tesla pharmacological MRS study,7,Siemens,,20,20,12,8,30.7,8.2,,,STEAM,,1,4000,2048,,5000,1,6,1,,0,Anterior Cingulate,,,,,FSL,1,0,,,,,,,,25,20,17,8.5,,,
,X,X,2020_vingerhoets_34,4,No Control,1,Control,,,Riluzole,10.1177/0269881120922977,Glutamatergic and GABAergic reactivity and cognition in 22q11.2 deletion syndrome and healthy volunteers: A randomized double-blind 7-Tesla pharmacological MRS study,7,Siemens,,20,20,12,8,30.7,8.2,,,STEAM,,1,4000,2048,,5000,1,6,1,,0,Anterior Cingulate,,,,,FSL,1,0,,,,,,,,25,20,17,8.5,,,
,X,X,2020_vingerhoets_34,5,No Control,0,Control,,,Placebo,10.1177/0269881120922977,Glutamatergic and GABAergic reactivity and cognition in 22q11.2 deletion syndrome and healthy volunteers: A randomized double-blind 7-Tesla pharmacological MRS study,7,Siemens,,20,20,12,8,30.7,8.2,,,STEAM,,1,4000,2048,,5000,1,6,1,,0,Striatum,Right,,,,FSL,1,0,,,,,,,,20,20,20,8,,,
,X,X,2020_vingerhoets_34,6,No Control,1,Control,,,Riluzole,10.1177/0269881120922977,Glutamatergic and GABAergic reactivity and cognition in 22q11.2 deletion syndrome and healthy volunteers: A randomized double-blind 7-Tesla pharmacological MRS study,7,Siemens,,20,20,12,8,30.7,8.2,,,STEAM,,1,4000,2048,,5000,1,6,1,,0,Striatum,Right,,,,FSL,1,0,,,,,,,,20,20,20,8,,,
,X,X,2020_vingerhoets_34,7,1,0,DiGeorge Syndrome,,,,10.1177/0269881120922977,Glutamatergic and GABAergic reactivity and cognition in 22q11.2 deletion syndrome and healthy volunteers: A randomized double-blind 7-Tesla pharmacological MRS study,7,Siemens,,17,17,11,6,34.17,11.41,,,STEAM,,1,4000,2048,,5000,1,6,1,,0,Anterior Cingulate,,,,,FSL,1,0,,,,,,,,25,20,17,8.5,,,
,X,X,2020_vingerhoets_34,8,2,0,DiGeorge Syndrome,,,,10.1177/0269881120922977,Glutamatergic and GABAergic reactivity and cognition in 22q11.2 deletion syndrome and healthy volunteers: A randomized double-blind 7-Tesla pharmacological MRS study,7,Siemens,,17,17,11,6,34.17,11.41,,,STEAM,,1,4000,2048,,5000,1,6,1,,0,Striatum,Right,,,,FSL,1,0,,,,,,,,20,20,20,8,,,
,X,X,2020_vingerhoets_34,9,"003, 004",0,DiGeorge Syndrome,,,Placebo,10.1177/0269881120922977,Glutamatergic and GABAergic reactivity and cognition in 22q11.2 deletion syndrome and healthy volunteers: A randomized double-blind 7-Tesla pharmacological MRS study,7,Siemens,,17,17,11,6,34.17,11.41,,,STEAM,,1,4000,2048,,5000,1,6,1,,0,Anterior Cingulate,,,,,FSL,1,0,,,,,,,,25,20,17,8.5,,,
,X,X,2020_vingerhoets_34,10,"003, 004",1,DiGeorge Syndrome,,,Riluzole,10.1177/0269881120922977,Glutamatergic and GABAergic reactivity and cognition in 22q11.2 deletion syndrome and healthy volunteers: A randomized double-blind 7-Tesla pharmacological MRS study,7,Siemens,,17,17,11,6,34.17,11.41,,,STEAM,,1,4000,2048,,5000,1,6,1,,0,Anterior Cingulate,,,,,FSL,1,0,,,,,,,,25,20,17,8.5,,,
,X,X,2020_vingerhoets_34,11,"005, 006",0,DiGeorge Syndrome,,,Placebo,10.1177/0269881120922977,Glutamatergic and GABAergic reactivity and cognition in 22q11.2 deletion syndrome and healthy volunteers: A randomized double-blind 7-Tesla pharmacological MRS study,7,Siemens,,17,17,11,6,34.17,11.41,,,STEAM,,1,4000,2048,,5000,1,6,1,,0,Striatum,Right,,,,FSL,1,0,,,,,,,,20,20,20,8,,,
,X,X,2020_vingerhoets_34,12,"005, 006",1,DiGeorge Syndrome,,,Riluzole,10.1177/0269881120922977,Glutamatergic and GABAergic reactivity and cognition in 22q11.2 deletion syndrome and healthy volunteers: A randomized double-blind 7-Tesla pharmacological MRS study,7,Siemens,,17,17,11,6,34.17,11.41,,,STEAM,,1,4000,2048,,5000,1,6,1,,0,Striatum,Right,,,,FSL,1,0,,,,,,,,20,20,20,8,,,
,,,2020_umesawa_50,,,0,,,,,10.1007/s10803-020-04382-x,Altered GABA Concentration in Brain Motor Area Is Associated with the Severity of Motor Disabilities in Individuals with Autism Spectrum Disorder.,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,"umeyumi.316@gmail.com, ide-masakazu@rehab.go.jp",,
