Metabolite,Name,PPM,Reference,ID,DOI,Subject,Tesla,T2,StdDev,R2,Notes,Old_Name,Old_ID
Tau,Tau,"3.42,3.246",2018_wyss_80,3,10.1002/mrm.27067,Human,3,123,23,8.1301,,"Wyss et al., 2018",C
Tau,Tau,,2012_deelchand_67,1,10.1002/mrm.23080,Human,4,196,28,5.102,,"Deelchand et al., 2012",A
Tau,Tau,,2011_marjanska_25,1,10.1002/nbm.1754,Human,7,93,7,10.7527,,"Marjanska et al., 2011",A
Tau,Tau,,2011_marjanska_25,2,10.1002/nbm.1754,Human,7,90,16,11.1111,,"Marjanska et al., 2011",B
Tau,Tau,,2011_marjanska_25,3,10.1002/nbm.1754,Human,7,85,10,11.7647,,"Marjanska et al., 2011",C
Tau,Tau,,2011_marjanska_25,4,10.1002/nbm.1754,Human,7,120,20,8.3333,,"Marjanska et al., 2011",D
Tau,Tau,,2020_yoo_33,1,10.1007/s10334-020-00840-w,Rat,7,127.54,12.8,7.8407,Multi-TE - Estimated StdDev to be 10%,,
Tau,Tau,,2020_yoo_33,2,10.1007/s10334-020-00840-w,Rat,7,89.21,8.92,11.2095,OpQT2 - Estimated StdDev to be 10%,,
Tau,Tau,"3.42,3.24",2008_chassain_105,1,10.1111/j.1471-4159.2007.05185.x,Mouse,9.4,92,6,10.8696,Control,"Chassain et al., 2008",B
Tau,Tau,"3.42,3.24",2008_chassain_105,2,10.1111/j.1471-4159.2007.05185.x,Mouse,9.4,91,13,10.989,Parkinson's,"Chassain et al., 2008",E
Tau,Tau,,2015_deelchand_73,1,10.1002/mrm.25088,Rat,9.4,162,28,6.1728,,"Deelchand et al., 2015",A
Tau,Tau,,2015_deelchand_73,2,10.1002/mrm.25088,Rat,9.4,355,17,2.8169,,"Deelchand et al., 2015",B
Tau,Tau,,2015_deelchand_73,3,10.1002/mrm.25088,Rat,9.4,343,27,2.9155,,"Deelchand et al., 2015",C
Tau,Tau,,2016_fisher_29,1,10.1002/nbm.3588,Rat,9.4,105.8,10.6,9.4518,,,
Tau,Tau,,2007_xin_21,1,10.1002/nbm.1205,Rat,9.4,93,9,10.7527,,"Xin et al., 2007",A
Tau,Tau,,2013_xin_26,1,10.1007/s10334-013-0378-3,Rat,14.1,82,7,12.1951,,,
Tau,Tau,,2015_lopez-kolkovsky_75,1,10.1002/mrm.25602,Rat,17.2,118,5,8.4746,,"Lopez-Kolkovsky et al., 2015",B
Tau,Tau,,2009_weiss_22,1,10.1007/s10334-008-0142-2,Mouse,17.6,191,21,5.2356,,"Weiss et al., 2009",A
